frame, seconds, minutes, time, listeners
599, 9.986221527898321, 0.16643702546497202, 18:29:29 , 132
1198, 19.972443055796642, 0.33287405092994404, 18:29:39 , 132
1797, 29.95866458369496, 0.499311076394916, 18:29:49 , 127
2396, 39.944886111593284, 0.6657481018598881, 18:29:59 , 127
2995, 49.9311076394916, 0.83218512732486, 18:30:09 , 127
3594, 59.91732916738992, 0.998622152789832, 18:30:19 , 129
4193, 69.90355069528825, 1.165059178254804, 18:30:29 , 129
4792, 79.88977222318657, 1.3314962037197762, 18:30:39 , 129
5391, 89.87599375108489, 1.4979332291847482, 18:30:49 , 129
5990, 99.8622152789832, 1.66437025464972, 18:30:59 , 132
6589, 109.84843680688152, 1.830807280114692, 18:31:09 , 132
7188, 119.83465833477985, 1.997244305579664, 18:31:19 , 128
7787, 129.82087986267817, 2.163681331044636, 18:31:29 , 128
8386, 139.8071013905765, 2.330118356509608, 18:31:39 , 128
8985, 149.79332291847481, 2.4965553819745803, 18:31:49 , 128
9584, 159.77954444637314, 2.6629924074395523, 18:31:59 , 127
10183, 169.76576597427146, 2.8294294329045244, 18:32:09 , 127
10782, 179.75198750216978, 2.9958664583694965, 18:32:19 , 129
11381, 189.73820903006808, 3.162303483834468, 18:32:29 , 128
11980, 199.7244305579664, 3.32874050929944, 18:32:39 , 128
12579, 209.71065208586472, 3.495177534764412, 18:32:48 , 127
13178, 219.69687361376305, 3.661614560229384, 18:32:58 , 127
13777, 229.68309514166137, 3.828051585694356, 18:33:08 , 128
14376, 239.6693166695597, 3.994488611159328, 18:33:18 , 128
14975, 249.65553819745801, 4.160925636624301, 18:33:28 , 131
15574, 259.64175972535634, 4.327362662089272, 18:33:38 , 131
16173, 269.62798125325463, 4.493799687554244, 18:33:48 , 132
16772, 279.614202781153, 4.660236713019216, 18:33:58 , 132
17371, 289.6004243090513, 4.826673738484188, 18:34:08 , 131
17970, 299.58664583694963, 4.9931107639491605, 18:34:18 , 131
18569, 309.5728673648479, 5.159547789414132, 18:34:28 , 130
19168, 319.5590888927463, 5.325984814879105, 18:34:38 , 130
19767, 329.54531042064457, 5.492421840344076, 18:34:48 , 132
20366, 339.5315319485429, 5.658858865809049, 18:34:58 , 130
20965, 349.5177534764412, 5.8252958912740205, 18:35:08 , 130
21564, 359.50397500433957, 5.991732916738993, 18:35:18 , 130
22163, 369.49019653223786, 6.158169942203965, 18:35:28 , 130
22762, 379.47641806013615, 6.324606967668936, 18:35:38 , 130
23361, 389.4626395880345, 6.491043993133909, 18:35:48 , 130
23960, 399.4488611159328, 6.65748101859888, 18:35:58 , 128
24559, 409.43508264383115, 6.823918044063853, 18:36:08 , 128
25757, 429.4075256996278, 7.156792094993796, 18:36:28 , 128
26356, 439.3937472275261, 7.323229120458768, 18:36:38 , 127
26955, 449.37996875542444, 7.48966614592374, 18:36:48 , 127
27554, 459.36619028332274, 7.656103171388712, 18:36:58 , 124
28153, 469.3524118112211, 7.8225401968536845, 18:37:08 , 124
28752, 479.3386333391194, 7.988977222318656, 18:37:18 , 123
29351, 489.32485486701773, 8.155414247783629, 18:37:28 , 127
29950, 499.31107639491603, 8.321851273248601, 18:37:38 , 127
30549, 509.2972979228143, 8.488288298713572, 18:37:48 , 125
31148, 519.2835194507127, 8.654725324178544, 18:37:58 , 125
31747, 529.269740978611, 8.821162349643517, 18:38:08 , 127
32346, 539.2559625065093, 8.987599375108488, 18:38:18 , 127
32945, 549.2421840344076, 9.15403640057346, 18:38:28 , 125
33544, 559.228405562306, 9.320473426038433, 18:38:38 , 125
34143, 569.2146270902043, 9.486910451503405, 18:38:48 , 124
34742, 579.2008486181026, 9.653347476968376, 18:38:58 , 124
35341, 589.1870701460009, 9.819784502433349, 18:39:08 , 125
35940, 599.1732916738993, 9.986221527898321, 18:39:18 , 125
36539, 609.1595132017976, 10.152658553363294, 18:39:28 , 126
37138, 619.1457347296958, 10.319095578828264, 18:39:38 , 126
37737, 629.1319562575942, 10.485532604293237, 18:39:48 , 126
38336, 639.1181777854925, 10.65196962975821, 18:39:58 , 124
38935, 649.1043993133908, 10.81840665522318, 18:40:08 , 124
39534, 659.0906208412891, 10.984843680688153, 18:40:18 , 125
40133, 669.0768423691875, 11.151280706153125, 18:40:28 , 125
40732, 679.0630638970858, 11.317717731618098, 18:40:38 , 122
41331, 689.0492854249841, 11.484154757083068, 18:40:48 , 122
41930, 699.0355069528824, 11.650591782548041, 18:40:58 , 122
42529, 709.0217284807808, 11.817028808013013, 18:41:08 , 122
43128, 719.0079500086791, 11.983465833477986, 18:41:18 , 121
43727, 728.9941715365774, 12.149902858942957, 18:41:28 , 121
44326, 738.9803930644757, 12.31633988440793, 18:41:38 , 122
44925, 748.9666145923741, 12.482776909872902, 18:41:48 , 122
45524, 758.9528361202723, 12.649213935337873, 18:41:58 , 125
46123, 768.9390576481707, 12.815650960802845, 18:42:08 , 125
46722, 778.925279176069, 12.982087986267818, 18:42:18 , 122
47321, 788.9115007039674, 13.14852501173279, 18:42:28 , 124
47920, 798.8977222318656, 13.31496203719776, 18:42:38 , 124
48519, 808.883943759764, 13.481399062662733, 18:42:48 , 125
49118, 818.8701652876623, 13.647836088127706, 18:42:58 , 125
49717, 828.8563868155607, 13.814273113592678, 18:43:08 , 126
50316, 838.8426083434589, 13.980710139057647, 18:43:18 , 126
50915, 848.8288298713572, 14.14714716452262, 18:43:28 , 127
51514, 858.8150513992556, 14.313584189987592, 18:43:38 , 127
52113, 868.8012729271538, 14.480021215452563, 18:43:48 , 126
52712, 878.7874944550522, 14.646458240917536, 18:43:58 , 126
53311, 888.7737159829505, 14.812895266382508, 18:44:08 , 128
53910, 898.7599375108489, 14.97933229184748, 18:44:18 , 128
54509, 908.7461590387471, 15.145769317312451, 18:44:28 , 128
55108, 918.7323805666455, 15.312206342777424, 18:44:38 , 128
55707, 928.7186020945438, 15.478643368242397, 18:44:47 , 127
56306, 938.7048236224422, 15.645080393707369, 18:44:57 , 126
56905, 948.6910451503404, 15.81151741917234, 18:45:07 , 126
57504, 958.6772666782388, 15.977954444637312, 18:45:17 , 123
58103, 968.6634882061371, 16.144391470102285, 18:45:27 , 123
58702, 978.6497097340355, 16.310828495567257, 18:45:37 , 120
59301, 988.6359312619337, 16.47726552103223, 18:45:47 , 120
59900, 998.6221527898321, 16.643702546497202, 18:45:57 , 119
60499, 1008.6083743177304, 16.810139571962175, 18:46:07 , 119
61098, 1018.5945958456286, 16.976576597427144, 18:46:17 , 119
61697, 1028.580817373527, 17.143013622892116, 18:46:27 , 119
62296, 1038.5670389014253, 17.30945064835709, 18:46:37 , 112
62895, 1048.5532604293237, 17.47588767382206, 18:46:47 , 112
63494, 1058.539481957222, 17.642324699287034, 18:46:57 , 114
64093, 1068.5257034851204, 17.808761724752006, 18:47:07 , 114
64692, 1078.5119250130185, 17.975198750216975, 18:47:17 , 113
65291, 1088.4981465409169, 18.141635775681948, 18:47:27 , 110
65890, 1098.4843680688152, 18.30807280114692, 18:47:37 , 110
66489, 1108.4705895967136, 18.474509826611893, 18:47:47 , 109
67088, 1118.456811124612, 18.640946852076866, 18:47:57 , 109
67687, 1128.4430326525103, 18.807383877541838, 18:48:07 , 105
68286, 1138.4292541804086, 18.97382090300681, 18:48:17 , 105
68885, 1148.4154757083068, 19.14025792847178, 18:48:27 , 105
69484, 1158.401697236205, 19.306694953936752, 18:48:37 , 105
70083, 1168.3879187641035, 19.473131979401725, 18:48:47 , 106
70682, 1178.3741402920018, 19.639569004866697, 18:48:57 , 106
71281, 1188.3603618199002, 19.80600603033167, 18:49:07 , 106
71880, 1198.3465833477985, 19.972443055796642, 18:49:17 , 106
72479, 1208.3328048756969, 20.138880081261615, 18:49:27 , 101
73078, 1218.3190264035952, 20.305317106726587, 18:49:37 , 101
73677, 1228.3052479314933, 20.471754132191556, 18:49:47 , 101
74276, 1238.2914694593917, 20.63819115765653, 18:49:57 , 101
74875, 1248.27769098729, 20.8046281831215, 18:50:07 , 101
75474, 1258.2639125151884, 20.971065208586474, 18:50:17 , 98
76073, 1268.2501340430867, 21.137502234051446, 18:50:27 , 98
76672, 1278.236355570985, 21.30393925951642, 18:50:37 , 94
77271, 1288.2225770988834, 21.47037628498139, 18:50:47 , 94
77870, 1298.2087986267816, 21.63681331044636, 18:50:57 , 90
78469, 1308.19502015468, 21.803250335911333, 18:51:07 , 90
79068, 1318.1812416825783, 21.969687361376305, 18:51:17 , 89
79667, 1328.1674632104766, 22.136124386841278, 18:51:27 , 89
80266, 1338.153684738375, 22.30256141230625, 18:51:37 , 88
80865, 1348.1399062662733, 22.468998437771223, 18:51:47 , 88
81464, 1358.1261277941717, 22.635435463236195, 18:51:57 , 85
82063, 1368.1123493220698, 22.801872488701164, 18:52:07 , 85
82662, 1378.0985708499682, 22.968309514166137, 18:52:17 , 85
83261, 1388.0847923778665, 23.13474653963111, 18:52:27 , 85
83860, 1398.0710139057649, 23.301183565096082, 18:52:37 , 87
84459, 1408.0572354336632, 23.467620590561054, 18:52:47 , 90
85058, 1418.0434569615616, 23.634057616026027, 18:52:57 , 90
85657, 1428.02967848946, 23.800494641491, 18:53:07 , 90
86256, 1438.0159000173583, 23.966931666955972, 18:53:17 , 93
86855, 1448.0021215452564, 24.13336869242094, 18:53:27 , 92
87454, 1457.9883430731547, 24.299805717885913, 18:53:37 , 92
88053, 1467.974564601053, 24.466242743350886, 18:53:47 , 93
88652, 1477.9607861289514, 24.63267976881586, 18:53:57 , 93
89251, 1487.9470076568498, 24.79911679428083, 18:54:07 , 95
89850, 1497.9332291847481, 24.965553819745804, 18:54:17 , 95
90449, 1507.9194507126465, 25.131990845210776, 18:54:27 , 94
91048, 1517.9056722405446, 25.298427870675745, 18:54:37 , 94
91647, 1527.891893768443, 25.464864896140718, 18:54:47 , 94
92246, 1537.8781152963413, 25.63130192160569, 18:54:57 , 94
92845, 1547.8643368242397, 25.797738947070663, 18:55:07 , 96
93444, 1557.850558352138, 25.964175972535635, 18:55:17 , 96
94043, 1567.8367798800364, 26.130612998000608, 18:55:27 , 94
94642, 1577.8230014079347, 26.29705002346558, 18:55:37 , 94
95241, 1587.809222935833, 26.463487048930553, 18:55:47 , 93
95840, 1597.7954444637312, 26.62992407439552, 18:55:57 , 93
96439, 1607.7816659916296, 26.796361099860494, 18:56:07 , 93
97038, 1617.767887519528, 26.962798125325467, 18:56:17 , 93
97637, 1627.7541090474263, 27.12923515079044, 18:56:27 , 93
98236, 1637.7403305753246, 27.29567217625541, 18:56:37 , 92
98835, 1647.726552103223, 27.462109201720384, 18:56:47 , 92
99434, 1657.7127736311213, 27.628546227185357, 18:56:56 , 91
100033, 1667.6989951590194, 27.794983252650322, 18:57:06 , 91
100632, 1677.6852166869178, 27.961420278115295, 18:57:16 , 93
101231, 1687.6714382148161, 28.127857303580267, 18:57:26 , 93
101830, 1697.6576597427145, 28.29429432904524, 18:57:36 , 92
102429, 1707.6438812706128, 28.460731354510212, 18:57:46 , 92
103028, 1717.6301027985112, 28.627168379975185, 18:57:56 , 93
103627, 1727.6163243264095, 28.793605405440157, 18:58:06 , 93
