frame, seconds, minutes, time, listeners
59, 0.9834116538234338, 0.01639019423039056, 11:57:16 , 80
118, 1.9668233076468675, 0.03278038846078112, 11:57:17 , 80
177, 2.950234961470301, 0.04917058269117169, 11:57:18 , 80
236, 3.933646615293735, 0.06556077692156224, 11:57:19 , 80
295, 4.9170582691171685, 0.08195097115195281, 11:57:20 , 80
354, 5.900469922940602, 0.09834116538234337, 11:57:21 , 80
413, 6.883881576764036, 0.11473135961273394, 11:57:22 , 80
472, 7.86729323058747, 0.1311215538431245, 11:57:23 , 80
531, 8.850704884410904, 0.14751174807351505, 11:57:24 , 80
590, 9.834116538234337, 0.16390194230390562, 11:57:25 , 80
649, 10.817528192057772, 0.18029213653429618, 11:57:26 , 80
708, 11.800939845881205, 0.19668233076468675, 11:57:27 , 83
767, 12.78435149970464, 0.2130725249950773, 11:57:28 , 83
826, 13.767763153528072, 0.22946271922546788, 11:57:29 , 83
885, 14.751174807351505, 0.2458529134558584, 11:57:30 , 83
944, 15.73458646117494, 0.262243107686249, 11:57:31 , 83
1003, 16.717998114998373, 0.27863330191663954, 11:57:32 , 83
1062, 17.701409768821808, 0.2950234961470301, 11:57:33 , 83
1121, 18.684821422645243, 0.3114136903774207, 11:57:34 , 83
1180, 19.668233076468674, 0.32780388460781124, 11:57:35 , 83
1239, 20.65164473029211, 0.3441940788382018, 11:57:36 , 83
1298, 21.635056384115543, 0.36058427306859236, 11:57:37 , 83
1357, 22.618468037938975, 0.37697446729898293, 11:57:38 , 83
1416, 23.60187969176241, 0.3933646615293735, 11:57:39 , 83
1475, 24.585291345585844, 0.40975485575976406, 11:57:40 , 83
1534, 25.56870299940928, 0.4261450499901546, 11:57:41 , 83
1593, 26.55211465323271, 0.4425352442205452, 11:57:42 , 83
1652, 27.535526307056145, 0.45892543845093575, 11:57:43 , 83
1711, 28.51893796087958, 0.4753156326813263, 11:57:44 , 88
1770, 29.50234961470301, 0.4917058269117168, 11:57:45 , 88
1829, 30.485761268526446, 0.5080960211421074, 11:57:46 , 88
1888, 31.46917292234988, 0.524486215372498, 11:57:47 , 88
1947, 32.452584576173315, 0.5408764096028886, 11:57:48 , 88
2006, 33.435996229996746, 0.5572666038332791, 11:57:49 , 88
2065, 34.41940788382018, 0.5736567980636696, 11:57:50 , 88
2124, 35.402819537643616, 0.5900469922940602, 11:57:51 , 88
2183, 36.38623119146705, 0.6064371865244508, 11:57:52 , 88
2242, 37.369642845290485, 0.6228273807548415, 11:57:53 , 88
2301, 38.35305449911392, 0.6392175749852319, 11:57:54 , 88
2360, 39.33646615293735, 0.6556077692156225, 11:57:55 , 88
2419, 40.319877806760786, 0.6719979634460131, 11:57:56 , 88
2478, 41.30328946058422, 0.6883881576764036, 11:57:57 , 88
2537, 42.28670111440765, 0.7047783519067942, 11:57:57 , 88
2596, 43.27011276823109, 0.7211685461371847, 11:57:58 , 88
2655, 44.25352442205452, 0.7375587403675753, 11:57:59 , 88
2773, 46.22034772970139, 0.7703391288283564, 11:58:01 , 88
2832, 47.20375938352482, 0.786729323058747, 11:58:02 , 88
2891, 48.18717103734825, 0.8031195172891376, 11:58:03 , 88
2950, 49.17058269117169, 0.8195097115195281, 11:58:04 , 88
3009, 50.15399434499512, 0.8358999057499187, 11:58:05 , 88
3068, 51.13740599881856, 0.8522900999803092, 11:58:06 , 88
3127, 52.12081765264199, 0.8686802942106998, 11:58:07 , 88
3186, 53.10422930646542, 0.8850704884410904, 11:58:08 , 88
3245, 54.08764096028886, 0.9014606826714809, 11:58:09 , 101
3304, 55.07105261411229, 0.9178508769018715, 11:58:10 , 101
3363, 56.05446426793572, 0.9342410711322621, 11:58:11 , 101
3422, 57.03787592175916, 0.9506312653626526, 11:58:12 , 101
3481, 58.02128757558259, 0.9670214595930432, 11:58:13 , 101
3540, 59.00469922940602, 0.9834116538234337, 11:58:14 , 101
3599, 59.98811088322946, 0.9998018480538243, 11:58:15 , 101
3658, 60.97152253705289, 1.0161920422842148, 11:58:16 , 101
3717, 61.95493419087632, 1.0325822365146053, 11:58:17 , 101
3776, 62.93834584469976, 1.048972430744996, 11:58:18 , 101
3835, 63.92175749852319, 1.0653626249753865, 11:58:19 , 101
3894, 64.90516915234663, 1.0817528192057773, 11:58:20 , 101
3953, 65.88858080617005, 1.0981430134361676, 11:58:21 , 101
4012, 66.87199245999349, 1.1145332076665582, 11:58:22 , 101
4071, 67.85540411381693, 1.130923401896949, 11:58:23 , 101
4130, 68.83881576764036, 1.1473135961273393, 11:58:24 , 101
4189, 69.8222274214638, 1.1637037903577299, 11:58:25 , 101
4248, 70.80563907528723, 1.1800939845881204, 11:58:26 , 101
4307, 71.78905072911066, 1.196484178818511, 11:58:27 , 130
4366, 72.7724623829341, 1.2128743730489016, 11:58:28 , 130
4425, 73.75587403675753, 1.2292645672792921, 11:58:29 , 130
4484, 74.73928569058097, 1.245654761509683, 11:58:30 , 130
4543, 75.7226973444044, 1.2620449557400732, 11:58:31 , 130
4602, 76.70610899822783, 1.2784351499704638, 11:58:32 , 130
4661, 77.68952065205127, 1.2948253442008546, 11:58:33 , 130
4720, 78.6729323058747, 1.311215538431245, 11:58:34 , 130
4779, 79.65634395969813, 1.3276057326616355, 11:58:35 , 130
4838, 80.63975561352157, 1.3439959268920263, 11:58:36 , 130
4897, 81.623167267345, 1.3603861211224166, 11:58:37 , 130
4956, 82.60657892116843, 1.3767763153528072, 11:58:38 , 130
5015, 83.58999057499187, 1.393166509583198, 11:58:39 , 130
5074, 84.5734022288153, 1.4095567038135883, 11:58:40 , 130
