frame, seconds, minutes, time, listeners
0, 0.0, 0.0, 14:50:37 , 156
59, 0.9853830682025965, 0.01642305113670994, 14:50:38 , 156
118, 1.970766136405193, 0.03284610227341988, 14:50:39 , 156
177, 2.9561492046077893, 0.04926915341012982, 14:50:40 , 156
236, 3.941532272810386, 0.06569220454683976, 14:50:41 , 156
295, 4.9269153410129825, 0.0821152556835497, 14:50:42 , 156
354, 5.912298409215579, 0.09853830682025964, 14:50:43 , 156
413, 6.897681477418176, 0.11496135795696959, 14:50:44 , 156
472, 7.883064545620772, 0.13138440909367952, 14:50:45 , 156
531, 8.868447613823369, 0.1478074602303895, 14:50:46 , 156
590, 9.853830682025965, 0.1642305113670994, 14:50:47 , 156
649, 10.839213750228561, 0.18065356250380935, 14:50:48 , 156
708, 11.824596818431157, 0.1970766136405193, 14:50:49 , 156
767, 12.809979886633753, 0.21349966477722923, 14:50:50 , 156
826, 13.795362954836351, 0.22992271591393917, 14:50:51 , 156
885, 14.780746023038947, 0.24634576705064912, 14:50:52 , 156
944, 15.766129091241543, 0.26276881818735903, 14:50:53 , 156
1003, 16.75151215944414, 0.279191869324069, 14:50:54 , 156
1062, 17.736895227646738, 0.295614920460779, 14:50:55 , 160
1121, 18.722278295849332, 0.31203797159748886, 14:50:56 , 160
1180, 19.70766136405193, 0.3284610227341988, 14:50:57 , 160
1239, 20.693044432254524, 0.34488407387090875, 14:50:58 , 160
1298, 21.678427500457122, 0.3613071250076187, 14:50:59 , 160
1357, 22.66381056865972, 0.3777301761443287, 14:51:00 , 160
1416, 23.649193636862314, 0.3941532272810386, 14:51:01 , 160
1475, 24.634576705064912, 0.4105762784177485, 14:51:02 , 160
1534, 25.619959773267507, 0.42699932955445846, 14:51:03 , 160
1593, 26.605342841470105, 0.4434223806911684, 14:51:04 , 160
1652, 27.590725909672702, 0.45984543182787835, 14:51:05 , 160
1711, 28.576108977875297, 0.4762684829645883, 14:51:06 , 160
1770, 29.561492046077895, 0.49269153410129823, 14:51:07 , 160
1829, 30.54687511428049, 0.5091145852380081, 14:51:08 , 160
1888, 31.532258182483087, 0.5255376363747181, 14:51:09 , 160
1947, 32.517641250685685, 0.5419606875114281, 14:51:10 , 160
2006, 33.50302431888828, 0.558383738648138, 14:51:11 , 160
2065, 34.488407387090874, 0.5748067897848479, 14:51:12 , 162
2124, 35.473790455293475, 0.591229840921558, 14:51:13 , 162
2183, 36.45917352349607, 0.6076528920582678, 14:51:14 , 162
2242, 37.444556591698664, 0.6240759431949777, 14:51:15 , 162
2301, 38.429939659901265, 0.6404989943316878, 14:51:16 , 162
2360, 39.41532272810386, 0.6569220454683976, 14:51:17 , 162
2419, 40.400705796306454, 0.6733450966051076, 14:51:18 , 162
2478, 41.38608886450905, 0.6897681477418175, 14:51:19 , 162
2537, 42.37147193271165, 0.7061911988785275, 14:51:20 , 162
2596, 43.356855000914244, 0.7226142500152374, 14:51:21 , 162
2655, 44.34223806911684, 0.7390373011519473, 14:51:22 , 162
2714, 45.32762113731944, 0.7554603522886574, 14:51:23 , 162
2773, 46.313004205522034, 0.7718834034253672, 14:51:24 , 162
2832, 47.29838727372463, 0.7883064545620772, 14:51:25 , 162
2891, 48.28377034192722, 0.8047295056987871, 14:51:26 , 162
2950, 49.269153410129825, 0.821152556835497, 14:51:27 , 162
3009, 50.25453647833242, 0.837575607972207, 14:51:28 , 162
3068, 51.23991954653501, 0.8539986591089169, 14:51:29 , 162
3127, 52.225302614737615, 0.8704217102456269, 14:51:30 , 162
3186, 53.21068568294021, 0.8868447613823368, 14:51:31 , 162
3245, 54.1960687511428, 0.9032678125190468, 14:51:32 , 162
3304, 55.181451819345405, 0.9196908636557567, 14:51:32 , 162
3363, 56.166834887548, 0.9361139147924666, 14:51:33 , 154
3422, 57.152217955750594, 0.9525369659291766, 14:51:34 , 154
3481, 58.13760102395319, 0.9689600170658864, 14:51:35 , 154
3540, 59.12298409215579, 0.9853830682025965, 14:51:36 , 154
3599, 60.108367160358384, 1.0018061193393064, 14:51:37 , 154
3658, 61.09375022856098, 1.0182291704760162, 14:51:38 , 154
3717, 62.07913329676358, 1.0346522216127263, 14:51:39 , 154
3776, 63.064516364966174, 1.0510752727494361, 14:51:40 , 154
3835, 64.04989943316878, 1.0674983238861462, 14:51:41 , 154
3894, 65.03528250137137, 1.0839213750228562, 14:51:42 , 154
3953, 66.02066556957396, 1.100344426159566, 14:51:43 , 154
4012, 67.00604863777656, 1.116767477296276, 14:51:44 , 154
4071, 67.99143170597915, 1.133190528432986, 14:51:45 , 154
4130, 68.97681477418175, 1.1496135795696958, 14:51:46 , 154
4189, 69.96219784238434, 1.1660366307064056, 14:51:47 , 154
4248, 70.94758091058695, 1.182459681843116, 14:51:48 , 154
4307, 71.93296397878954, 1.1988827329798257, 14:51:49 , 154
4366, 72.91834704699214, 1.2153057841165356, 14:51:50 , 154
4425, 73.90373011519473, 1.2317288352532456, 14:51:51 , 154
4484, 74.88911318339733, 1.2481518863899554, 14:51:52 , 154
4543, 75.87449625159992, 1.2645749375266653, 14:51:53 , 154
4602, 76.85987931980253, 1.2809979886633756, 14:51:54 , 154
4661, 77.84526238800512, 1.2974210398000854, 14:51:55 , 158
4720, 78.83064545620772, 1.3138440909367952, 14:51:56 , 158
4779, 79.81602852441031, 1.3302671420735053, 14:51:57 , 158
4838, 80.80141159261291, 1.346690193210215, 14:51:58 , 158
4897, 81.7867946608155, 1.363113244346925, 14:51:59 , 158
4956, 82.7721777290181, 1.379536295483635, 14:52:00 , 158
