frame, seconds, minutes, time, listeners
30498, 509.6696112906821, 8.494493521511368, 22:55:47 , 952
30797, 514.6663721856888, 8.57777286976148, 22:55:52 , 946
31096, 519.6631330806955, 8.661052218011593, 22:55:57 , 943
31395, 524.6598939757022, 8.744331566261703, 22:56:02 , 943
31694, 529.6566548707088, 8.827610914511814, 22:56:07 , 938
31993, 534.6534157657155, 8.910890262761926, 22:56:12 , 938
32292, 539.6501766607222, 8.994169611012037, 22:56:17 , 930
32591, 544.646937555729, 9.07744895926215, 22:56:22 , 924
32890, 549.6436984507357, 9.160728307512262, 22:56:27 , 924
33189, 554.6404593457423, 9.244007655762372, 22:56:32 , 923
33488, 559.637220240749, 9.327287004012483, 22:56:37 , 923
33787, 564.6339811357557, 9.410566352262595, 22:56:42 , 923
34086, 569.6307420307623, 9.493845700512706, 22:56:47 , 923
34385, 574.627502925769, 9.577125048762817, 22:56:52 , 926
34684, 579.6242638207757, 9.660404397012929, 22:56:57 , 928
34983, 584.6210247157825, 9.743683745263041, 22:57:02 , 928
35282, 589.6177856107892, 9.826963093513152, 22:57:07 , 926
35581, 594.6145465057958, 9.910242441763264, 22:57:12 , 926
35880, 599.6113074008025, 9.993521790013375, 22:57:17 , 923
